dataset,domain,llm_label,human_label,llm_human_agree,status,num_source_candidates,human_idx,source_idxs,sentence,prd_word,prd_idx,label,span_mean,source_spans_inclusive,human_selected_spans,span_matched,grammar_status,optional,type,human_file,source_file
bn_gold_llmj_invalid,bn,0,0,1,matched,1,77,[1295],"The little town I was in this southern Iraq , as far as I got , I ca n't boast of further , is where the talks took place .",boast,20,ARG1,thing proud of,"[(20, 21)]",[],False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,78,[1300],"The little town I was in this southern Iraq , as far as I got , I ca n't boast of further , is where the talks took place .",took,28,ARG2,,"[(28, 28)]",[],False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,79,[2702],The news agency is quoting a Yemeni source who says the investigators have wrapped up their questioning and will hand the case over to prosecutors .,quoting,5,ARG1,the quote itself,"[(5, 24)]","[(10, 24)]",False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,80,[4093],The note was found in the pocket of Lieutenant Dimitri Kolesnikov whose body was one of the first to be recovered the explosions that shattered the submarine .,recovered,21,ARG1,"that which was sick, now getting better","[(16, 17)]","[(11, 12)]",False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,81,[1851],The question should be what the Hosni Mubarak are they still doing there eight years after the peace process began .,doing,12,ARG1,thing done,"[(4, 7)]","[(4, 4)]",False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,82,[2953],The show came back with a vengeance last fall chronicling Ozzy and Sharon dealing with cancer and the kids coping with new - found celebrity and one of the top rated shows .,chronicling,10,ARG1,thing recorded,"[(10, 31)]","[(10, 24)]",False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,83,[2956],The show came back with a vengeance last fall chronicling Ozzy and Sharon dealing with cancer and the kids coping with new - found celebrity and one of the top rated shows .,dealing,14,ARG1,co-dealer,"[(14, 15)]","[(10, 12)]",False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,1,0,matched,1,84,[2356],The song speaks of panic in the household of Slobodan Milosevic .,speaks,3,ARG1,subject,"[(3, 10)]","[(3, 10), (4, 10)]",True,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,85,[4080],The speech is being billed as a thank - you to the people who twice voted him into the White House and supported him even at his lowest moments .,voted,16,ARG2,"numerical count of vote, margin, down/up","[(16, 16)]","[(14, 14)]",False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,86,[4081],The speech is being billed as a thank - you to the people who twice voted him into the White House and supported him even at his lowest moments .,voted,16,ARG1,candidate or ballot issue,"[(17, 20)]","[(16, 16)]",False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,1,0,matched,1,87,[2038],The suspects could be executed if they are convicted of the attack .,executed,5,ARG1,corpse,"[(0, 1)]","[(0, 1)]",True,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,1,0,matched,1,88,[1311],The trip to Georgia was just the first leg .,trip,2,ARG1,thing tripped (circuit breaker),"[(2, 3)]","[(2, 3)]",True,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,89,[2769],These arms agreements that we were just speaking about have taken quite some time to finalize .,speaking,8,ARG1,subject,"[(8, 8)]","[(0, 2)]",False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,1,0,matched,1,90,[851],"They goes in there and nuzzles with the puppies , or lays her eggs and sits there with the mother .",nuzzles,6,ARG1,hugged,"[(6, 8)]","[(6, 8), (7, 8)]",True,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,91,[1499],"They say the plane took off , clicking the construction equipment , slamming into the ground and then breaking up .",slamming,13,ARG1,thing hit,"[(2, 3)]","[(14, 15)]",False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,92,[1493],"They say the plane took off , clicking the construction equipment , slamming into the ground and then breaking up .",took,5,ARG1,,"[(2, 3)]",[],False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,1,0,matched,1,93,[1498],"They say the plane took off , clicking the construction equipment , slamming into the ground and then breaking up .",clicking,8,ARG1,thing emitting clicks,"[(8, 10)]","[(8, 10)]",True,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,94,[4357],"They tried to shoo the hen away but she kept coming back , even putting up baby gates to try to keep the chicken out .",keep,22,ARG1,one noun,"[(22, 24)]","[(22, 23)]",False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,1,0,matched,1,95,[4312],This connection to national and musical identities results partly from the fact that many Senegalese artists want to stay in Senegal to live and work says PBS singer Tidia Awadi .,results,8,ARG2,"Goal, end condition","[(0, 6)]","[(0, 6)]",True,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,96,[3020],This is near the Long Beach Airport and involved a city bus .,involved,9,ARG2,group,"[(0, 0)]","[(9, 11)]",False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,97,[2878],"This song is from their latest play , The Last Train for Serbia , which was recorded on the day protestors stormed the federal parliament in Belgrade and the main television stations .",recorded,17,ARG1,record,"[(0, 1)]","[(4, 12), (8, 12)]",False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,1,0,matched,1,98,[2884],"This song is from their latest play , The Last Train for Serbia , which was recorded on the day protestors stormed the federal parliament in Belgrade and the main television stations .",stormed,22,ARG1,path,"[(22, 31)]","[(22, 31)]",True,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,1,0,matched,1,99,[1738],"This was supposed to be the day the truce went into effect , when both sides would call off the violence , but that clearly has not happened , and here in the streets , peace seems very unlikely .",went,10,ARG1,object,"[(7, 8)]","[(7, 8)]",True,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,100,[1190],Those must be gone over by hand by each respective canvassing board .,gone,4,ARG1,journey,"[(4, 4)]",[],False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,1,0,matched,1,101,[1770],"Tonight , some of those families made it clear their battle is not over to get to the truth and however difficult , punish the real authors of this crime .",battle,11,ARG2,spoils,"[(14, 29)]","[(14, 29)]",True,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,1,0,matched,1,102,[1858],US armed forces and diplomatic personnel might be on high alert for sometime to come .,come,15,ARG1,entity in motion / 'comer',"[(12, 12)]","[(12, 12)]",True,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,103,[2649],"We 'll talk with a terror expert about that , and Iraqi deserters on the northern front , Ben Wedeman has their story why they 're no longer fighting for Saddam Hussein and Don Shepperd is going to answer some of your questions as he looks at the battle hot spots .",talk,3,ARG1,subject,"[(7, 8)]","[(8, 8)]",False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,104,[1823],We have a major development to report tonight involving the crash of that Singapore Airlines 747 in Taiwan this week .,involving,9,ARG2,group,"[(2, 7)]","[(9, 15), (9, 19)]",False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,1,0,matched,1,105,[982],"We have the pictures coming in from Central Florida , News 13 .",coming,5,ARG3,start point,"[(5, 8)]","[(5, 8), (6, 8)]",True,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,1,0,matched,1,106,[3427],"Well , actually President Mubarak was very categorical today in condemning calls for war , which he said were very serious and people should understand the implications of just what it meant .",meant,32,ARG0,agent,"[(30, 30)]","[(30, 30)]",True,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,107,[805],"Well , his trip has actually been delayed for a couple of years .",trip,4,ARG0,"cause of trip, overload","[(2, 2)]",[],False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,108,[144],"Well , the work that we have so far in English translation suggests that , and indeed this novel , which is a celebration as well of the self of the individual , goes so far as to even divide up to the self .",suggests,13,ARG1,Utterance (suggestion),"[(13, 13)]","[(13, 43)]",False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,109,[4367],"When Awadi and Barry performed , they managed simultaneously to bathe in the group of American hip - hop and they keep a clear sense that they are from Senegal .",bathe,11,ARG1,"Thing washed, dirt, patient","[(11, 18)]","[(6, 6)]",False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,1,0,matched,1,110,[1233],"When you talk about Arafat and the people around him , you have to understand how young this population really is -- how volatile , how close to exploding it really is .",talk,3,ARG1,subject,"[(3, 9)]","[(3, 9), (4, 9)]",True,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,1,0,matched,1,111,[4158],Yemen 's Prime Minister says at least three Yemenis will go on trial next month in connection with the attack .,go,11,ARG1,object,"[(5, 8)]","[(5, 8)]",True,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,1,0,matched,1,112,[3831],Yubitrich is one of Belgrade 's most popular actors and he owes it to his skilful portrayal of Slobodan Milosevic .,owes,12,ARG2,seller or person being paid,"[(13, 19)]","[(13, 19), (14, 19)]",True,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
bn_gold_llmj_invalid,bn,0,0,1,matched,1,113,[1453],"`` Iraq has triumphed over its enemies , '' he said , `` and it will triumph in the remaining rounds of the battle . ''",rounds,21,ARG1,,"[(21, 23)]",[],False,没有语法错误,False,"gold_right, o1mini_wrong，deepseek_wrong",annotations_single_gold_wlj_final.json,incorrect_data_bn_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,1,[1151],%uh lay there let me look at my grandmother kind of thing,lay,2,ARG2,,"[(2, 2)]","[(2, 2)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,2,[2831],%uh you know I just want her to understand everything that has happened in the last several years yeah . and things like that .,understand,9,ARG1,thing understood,"[(9, 23)]","[(9, 23)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,3,[3923],"%um , and he says he went in and had some tests ,",had,10,ARG0,owner,"[(5, 5)]","[(5, 5)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,4,[3925],"%um , and he says he went in and had some tests ,",had,10,ARG1,possession,"[(10, 11)]","[(10, 11)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
tc_gold_llmj_invalid,tc,0,1,0,matched,1,5,[2134],"%um , depends on what you guys want to see .",see,10,ARG1,thing viewed,"[(4, 4)]","[(4, 4)]",True,没有语法错误,False,"gold_right, o1mini_wrong",annotation_tc_single_gold_201_wlj_final.json,incorrect_data_tc_gold.json
